"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L1879","void testRemoveElement()","junit.samples.ListTest.testRemoveElement()V","L1843","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\junit\samples\ListTest.java","63","5","66","6","0","0","0","0","0","0","0","0","41.2193","6.25","499.715","62.9721","21","14","27.762","79.9545","125.528","73.4085","105.5","61.696","1","0","0","0","1","0","0","0","0","0","4","4","2","0","4","4","2","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2083","void setUp()","junit.samples.SimpleTest.setUp()V","L2078","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\junit\samples\SimpleTest.java","14","5","18","6","0","0","0","0","0","0","0","0","23.2193","2.5","99.6578","21.4952","12","10","5.53655","39.8631","125.533","73.411","105.506","61.6997","1","0","0","0","0","0","0","0","0","0","5","5","2","0","5","5","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2086","Test suite()","junit.samples.SimpleTest.suite()Ljunit/framework/Test;","L2078","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\junit\samples\SimpleTest.java","20","5","44","6","0","0","0","0","0","0","0","0","35.2193","5","215.098","35.8997","12","12","11.9499","43.0196","133.412","78.0186","166.476","97.3545","1","0","0","1","1","0.869565","20","0","0.869565","20","3","25","1","0","3","25","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2089","void testAdd()","junit.samples.SimpleTest.testAdd()V","L2078","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\junit\samples\SimpleTest.java","46","5","50","6","0","0","0","0","0","0","0","0","40.139","5.4","328.955","47.6531","16","14","18.2753","60.9177","126.943","74.2354","139.476","81.5648","1","0","0","0","1","0.2","1","0","0.2","1","4","5","2","0","4","5","2","0","0","2","0","2","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2091","void testDivideByZero()","junit.samples.SimpleTest.testDivideByZero()V","L2078","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\junit\samples\SimpleTest.java","54","5","58","6","0","0","0","0","0","0","0","0","31.0196","4","272.457","42.0274","19","12","15.1365","68.1143","122.747","71.7818","131.044","76.6338","1","0","0","0","0","0.166667","1","0","0.166667","1","5","5","3","0","5","5","3","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2093","void testEquals()","junit.samples.SimpleTest.testEquals()V","L2078","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\junit\samples\SimpleTest.java","60","5","67","6","0","0","0","0","0","0","0","0","96.3225","6","1099.9","106.554","39","26","61.1057","183.317","112.148","65.5836","86.1962","50.4071","1","0","0","0","5","0","0","0","0","0","7","8","5","0","7","8","5","0","0","2","0","4","0","0","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2102","void main(String[] args)","junit.samples.SimpleTest.main([Ljava/lang/String;)V","L2078","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\junit\samples\SimpleTest.java","69","5","71","6","0","0","0","0","0","0","0","0","46.0537","5.5","386.782","53.0857","18","15","21.4879","70.324","130.856","76.5241","113.187","66.191","1","0","0","0","2","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2113","void main(String[] args)","junit.tests.AllTests.main([Ljava/lang/String;)V","L2110","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\junit\tests\AllTests.java","11","5","13","6","0","0","0","0","0","0","0","0","46.0537","5.5","386.782","53.0857","18","15","21.4879","70.324","130.856","76.5241","113.187","66.191","1","0","0","0","2","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1841","Test suite()","junit.tests.AllTests.suite()Ljunit/framework/Test;","L2110","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\junit\tests\AllTests.java","15","5","21","6","0","0","0","0","0","0","0","0","99.0586","18","5161.08","298.649","61","26","286.727","286.727","109.822","64.2233","82.8405","48.4447","1","0","0","3","5","0","0","0","0","0","7","7","5","0","7","7","5","0","0","2","0","3","0","0","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2957","void runTest()","junit.tests.WasRun.runTest()V","L2199","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\test\java\junit\tests\WasRun.java","12","5","15","6","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2999","Assert()","org.junit.Assert.<init>()V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","29","5","30","6","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","148.728","86.9754","185.572","108.522","1","0","0","0","0","0.6","3","3","0.6","3","2","2","0","0","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3001","void assertTrue(String message, boolean condition)","org.junit.Assert.assertTrue(Ljava/lang/String;Z)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","40","5","44","6","0","0","0","0","0","0","0","0","42.8086","9.16667","558.412","67.8115","16","14","31.0229","60.9177","123.098","71.9869","148.969","87.1161","2","1","1","15","1","0.615385","8","8","0.615385","8","5","5","2","2","5","5","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3007","void assertTrue(boolean condition)","org.junit.Assert.assertTrue(Z)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","52","5","54","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","165.777","96.9457","1","0","0","120","1","0.666667","6","6","0.666667","6","3","3","1","1","3","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3011","void assertFalse(String message, boolean condition)","org.junit.Assert.assertFalse(Ljava/lang/String;Z)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","64","5","66","6","0","0","0","0","0","0","0","0","33.2842","7.5","376.421","52.1334","14","12","20.9123","50.1895","132.61","77.5499","164.167","96.0042","1","0","0","5","1","0.727273","8","8","0.727273","8","3","3","1","2","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3015","void assertFalse(boolean condition)","org.junit.Assert.assertFalse(Z)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","74","5","76","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","165.777","96.9457","1","0","0","24","1","0.666667","6","6","0.666667","6","3","3","1","1","3","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3005","void fail(String message)","org.junit.Assert.fail(Ljava/lang/String;)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","85","5","90","6","0","0","0","0","0","0","0","0","58.0579","11.6667","1144.49","109.414","24","17","63.5828","98.0991","117.666","68.8108","139.624","81.6515","2","1","1","55","0","0.538462","7","7","0.538462","7","6","6","3","1","6","6","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3021","void fail()","org.junit.Assert.fail()V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","95","5","97","6","0","0","0","0","0","0","0","0","17.5098","3","72","17.307","8","8","4","24","136.447","79.7933","165.708","96.9055","1","0","0","64","1","0.5","3","3","0.5","3","3","3","1","0","3","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3023","void assertEquals(String message, Object expected, Object actual)","org.junit.Assert.assertEquals(Ljava/lang/String;Ljava/lang/Object;Ljava/lang/Object;)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","110","5","122","6","0","0","0","0","0","0","0","0","123.693","31.2143","8883.58","428.935","58","30","493.532","284.6","98.9122","57.8434","110.85","64.8245","5","1","1","15","3","0.458333","11","11","0.458333","11","13","13","6","3","13","13","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3028","boolean equalsRegardingNull(Object expected, Object actual)","org.junit.Assert.equalsRegardingNull(Ljava/lang/Object;Ljava/lang/Object;)Z","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","124","5","130","6","0","0","0","0","0","0","0","0","49.6634","9.9","950.4","96.6654","24","16","52.8","96","117.779","68.8765","94.4218","55.2174","2","1","1","3","1","0","0","0","0","0","6","7","3","2","6","7","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3039","boolean isEquals(Object expected, Object actual)","org.junit.Assert.isEquals(Ljava/lang/Object;Ljava/lang/Object;)Z","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","132","5","134","6","0","0","0","0","0","0","0","0","33.2842","7.5","403.308","54.5873","15","12","22.406","53.7744","132.252","77.3401","115.2","67.3682","1","0","0","1","0","0","0","0","0","0","3","3","1","2","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3043","void assertEquals(Object expected, Object actual)","org.junit.Assert.assertEquals(Ljava/lang/Object;Ljava/lang/Object;)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","145","5","147","6","0","0","0","0","0","0","0","0","27.6515","5.25","254.268","40.1354","14","11","14.126","48.432","132.796","77.6583","164.678","96.3026","1","0","0","203","1","0.75","9","9","0.75","9","3","3","1","2","3","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3048","void assertNotEquals(String message, Object unexpected, Object actual)","org.junit.Assert.assertNotEquals(Ljava/lang/String;Ljava/lang/Object;Ljava/lang/Object;)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","160","5","165","6","0","0","0","0","0","0","0","0","46.0537","11","902.492","93.389","21","15","50.1384","82.0447","118.596","69.3542","142.989","83.6192","2","1","1","2","2","0.647059","11","11","0.647059","11","6","6","2","3","6","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3055","void assertNotEquals(Object unexpected, Object actual)","org.junit.Assert.assertNotEquals(Ljava/lang/Object;Ljava/lang/Object;)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","176","5","178","6","0","0","0","0","0","0","0","0","27.6515","5.25","254.268","40.1354","14","11","14.126","48.432","132.796","77.6583","164.678","96.3026","1","0","0","18","1","0.75","9","9","0.75","9","3","3","1","2","3","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3053","void failEquals(String message, Object actual)","org.junit.Assert.failEquals(Ljava/lang/String;Ljava/lang/Object;)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","180","5","188","6","0","0","0","0","0","0","0","0","77.303","12.25","1857.35","151.1","34","22","103.186","151.621","110.742","64.7613","84.2695","49.2804","2","1","1","4","1","0","0","0","0","0","8","9","5","2","8","9","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3062","void assertNotEquals(String message, long unexpected, long actual)","org.junit.Assert.assertNotEquals(Ljava/lang/String;JJ)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","199","5","203","6","0","0","0","0","0","0","0","0","61.303","14","1401.09","125.212","24","18","77.8386","100.078","120.516","70.4773","145.694","85.2014","2","1","1","2","1","0.642857","9","9","0.642857","9","5","5","2","3","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3067","void assertNotEquals(long unexpected, long actual)","org.junit.Assert.assertNotEquals(JJ)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","212","5","214","6","0","0","0","0","0","0","0","0","27.6515","5.25","254.268","40.1354","14","11","14.126","48.432","132.796","77.6583","164.111","95.9711","1","0","0","2","1","0.7","7","7","0.7","7","3","3","1","2","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3072","void assertNotEquals(String message, double unexpected, double actual, double delta)","org.junit.Assert.assertNotEquals(Ljava/lang/String;DDD)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","231","5","236","6","0","0","0","0","0","0","0","0","70.213","15","1880.04","152.327","29","20","104.447","125.336","116.392","68.0657","140.722","82.2934","2","1","1","2","2","0.714286","15","15","0.714286","15","6","6","2","4","6","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3082","void assertNotEquals(double unexpected, double actual, double delta)","org.junit.Assert.assertNotEquals(DDD)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","250","5","252","6","0","0","0","0","0","0","0","0","31.2611","5.6","341.288","48.8369","17","12","18.9605","60.9444","131.601","76.9595","163.406","95.5591","1","0","0","3","1","0.8","12","12","0.8","12","3","3","1","3","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3088","void assertNotEquals(float unexpected, float actual, float delta)","org.junit.Assert.assertNotEquals(FFF)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","266","5","268","6","0","0","0","0","0","0","0","0","31.2611","5.6","341.288","48.8369","17","12","18.9605","60.9444","131.601","76.9595","163.406","95.5591","1","0","0","3","1","0.8","12","12","0.8","12","3","3","1","3","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3095","void assertArrayEquals(String message, Object[] expecteds, Object[] actuals)","org.junit.Assert.assertArrayEquals(Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/Object;)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","283","5","286","6","0","0","0","0","0","0","0","0","46.0537","9.625","752.076","82.7005","20","15","41.782","78.1378","125.648","73.4783","154.51","90.3568","1","0","0","7","1","0.764706","13","13","0.764706","13","4","4","1","3","4","4","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3106","void assertArrayEquals(Object[] expecteds, Object[] actuals)","org.junit.Assert.assertArrayEquals([Ljava/lang/Object;[Ljava/lang/Object;)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","299","5","301","6","0","0","0","0","0","0","0","0","32","6","344.156","49.1101","16","12","19.1198","57.3594","131.916","77.1438","163.743","95.7559","1","0","0","9","1","0.785714","11","11","0.785714","11","3","3","1","2","3","3","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3111","void assertArrayEquals(String message, boolean[] expecteds, boolean[] actuals)","org.junit.Assert.assertArrayEquals(Ljava/lang/String;[Z[Z)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","314","5","317","6","0","0","0","0","0","0","0","0","46.0537","9.625","752.076","82.7005","20","15","41.782","78.1378","125.648","73.4783","154.19","90.1695","1","0","0","1","1","0.733333","11","11","0.733333","11","4","4","1","3","4","4","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3117","void assertArrayEquals(boolean[] expecteds, boolean[] actuals)","org.junit.Assert.assertArrayEquals([Z[Z)V","L2997","L103","C:\Users\Deyan\Downloads\junit4-r4.13\src\main\java\org\junit\Assert.java","328","5","330","6","0","0","0","0","0","0","0","0","32","6","344.156","49.1101","16","12","19.1198","57.3594","131.916","77.1438","163.408","95.5604","1","0","0","2","1","0.75","9","9","0.75","9","3","3","1","2","3","3","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
